,NODE_ID,geometry,LATITUDE,LONGITUDE
699,STATION700,POINT (-96.01129482199997 29.196175238000023),29.196175238000023,-96.01129482199997
700,STATION701,POINT (-96.66094916300031 32.90462876300011),32.90462876300011,-96.66094916300031
701,STATION702,POINT (-100.20789010200036 32.323754449999996),32.323754449999996,-100.20789010200036
702,STATION703,POINT (-97.7896060749999 30.29381294100008),30.29381294100008,-97.7896060749999
703,STATION704,POINT (-101.65177399999976 32.480458999999975),32.480458999999975,-101.65177399999976
704,STATION705,POINT (-96.98081570099971 32.741158434999996),32.741158434999996,-96.98081570099971
705,STATION706,POINT (-96.77059999999946 28.5105),28.5105,-96.77059999999946
706,STATION707,POINT (-97.87052166000043 33.566996084999985),33.566996084999985,-97.87052166000043
707,STATION708,POINT (-93.8933441469997 29.963332638000104),29.963332638000104,-93.8933441469997
708,STATION709,POINT (-99.1752999999996 34.08250000000001),34.08250000000001,-99.1752999999996
709,STATION710,POINT (-98.57152544599974 26.41177466100002),26.41177466100002,-98.57152544599974
710,STATION711,POINT (-99.18374781299981 34.085113908999965),34.085113908999965,-99.18374781299981
711,STATION712,POINT (-99.18069972299973 34.08227997099998),34.08227997099998,-99.18069972299973
712,STATION713,POINT (-100.82008100000004 30.635003100000088),30.635003100000088,-100.82008100000004
713,STATION714,POINT (-95.1289358700002 29.752222681000003),29.752222681000003,-95.1289358700002
714,STATION715,POINT (-94.90188832699951 29.376766553),29.376766553,-94.90188832699951
715,STATION716,POINT (-93.89722469699971 29.961785674000037),29.961785674000037,-93.89722469699971
716,STATION717,POINT (-96.68206917999956 32.79927768900006),32.79927768900006,-96.68206917999956
717,STATION718,POINT (-95.52211419899994 30.439542738999997),30.439542738999997,-95.52211419899994
718,STATION719,POINT (-97.25657283399995 32.920592640000095),32.920592640000095,-97.25657283399995
719,STATION720,POINT (-102.32610320500036 31.833916893999973),31.833916893999973,-102.32610320500036
720,STATION721,POINT (-96.75519019899987 29.918292382000022),29.918292382000022,-96.75519019899987
721,STATION722,POINT (-97.07363967099963 32.764415520000064),32.764415520000064,-97.07363967099963
722,STATION723,POINT (-96.64849415600003 32.855005007),32.855005007,-96.64849415600003
723,STATION724,POINT (-95.75787202200002 29.07874918200001),29.07874918200001,-95.75787202200002
724,STATION725,POINT (-95.26788434799965 29.774964472000107),29.774964472000107,-95.26788434799965
725,STATION726,POINT (-102.2950516530002 31.115716183000096),31.115716183000096,-102.2950516530002
726,STATION727,POINT (-95.45053882799957 29.724687987000014),29.724687987000014,-95.45053882799957
727,STATION728,POINT (-95.0639442389997 29.724799326999978),29.724799326999978,-95.0639442389997
728,STATION729,POINT (-96.63987663699986 32.81943619999998),32.81943619999998,-96.63987663699986
729,STATION730,POINT (-96.66564300000027 32.905130999999976),32.905130999999976,-96.66564300000027
730,STATION731,POINT (-97.53556050800016 25.936890024000007),25.936890024000007,-97.53556050800016
731,STATION732,POINT (-96.05055969899996 28.799467571999987),28.799467571999987,-96.05055969899996
732,STATION733,POINT (-95.58829599999993 32.758625000000094),32.758625000000094,-95.58829599999993
733,STATION734,POINT (-102.25189183199973 32.03610277500007),32.03610277500007,-102.25189183199973
734,STATION735,POINT (-100.54590180199975 30.98053522700013),30.98053522700013,-100.54590180199975
735,STATION736,POINT (-94.15330223099993 33.46699480900002),33.46699480900002,-94.15330223099993
736,STATION737,POINT (-97.1011472169997 33.1995490960001),33.1995490960001,-97.1011472169997
737,STATION738,POINT (-97.72945670000018 33.217575099999976),33.217575099999976,-97.72945670000018
738,STATION739,POINT (-96.65324942299979 32.85750520700003),32.85750520700003,-96.65324942299979
739,STATION740,POINT (-97.21999601599995 32.72962254599997),32.72962254599997,-97.21999601599995
740,STATION741,POINT (-96.04809999999982 28.795000000000122),28.795000000000122,-96.04809999999982
741,STATION742,POINT (-94.0334819999995 30.014465999999977),30.014465999999977,-94.0334819999995
742,STATION743,POINT (-94.90772917599969 29.37644607800006),29.37644607800006,-94.90772917599969
743,STATION744,POINT (-96.67345899999991 32.89462100000001),32.89462100000001,-96.67345899999991
744,STATION745,POINT (-93.95778316499988 29.891717146000136),29.891717146000136,-93.95778316499988
745,STATION746,POINT (-102.44346781999992 31.835882287000118),31.835882287000118,-102.44346781999992
746,STATION747,POINT (-94.4786050559998 32.4634455720001),32.4634455720001,-94.4786050559998
747,STATION748,POINT (-98.36915298499976 29.273702930000116),29.273702930000116,-98.36915298499976
748,STATION749,POINT (-97.684970836 30.287317604000084),30.287317604000084,-97.684970836
749,STATION750,POINT (-95.51999796200028 30.43997019500013),30.43997019500013,-95.51999796200028
750,STATION751,POINT (-96.50489100000027 31.260899000000013),31.260899000000013,-96.50489100000027
751,STATION752,POINT (-100.17697862700008 32.26955790699998),32.26955790699998,-100.17697862700008
752,STATION753,POINT (-100.1775863230003 32.26438685900012),32.26438685900012,-100.1775863230003
753,STATION754,POINT (-98.48342839200035 33.79563497900008),33.79563497900008,-98.48342839200035
754,STATION755,POINT (-99.51237235999972 27.567020000000085),27.567020000000085,-99.51237235999972
755,STATION756,POINT (-94.90064000000027 31.83213000000013),31.83213000000013,-94.90064000000027
756,STATION757,POINT (-99.10036703800024 30.000344809000083),30.000344809000083,-99.10036703800024
757,STATION758,POINT (-99.36848252300031 34.29416405700003),34.29416405700003,-99.36848252300031
758,STATION759,POINT (-99.36471999999995 34.2900000000001),34.2900000000001,-99.36471999999995
759,STATION760,POINT (-94.45192099900014 32.42859487400012),32.42859487400012,-94.45192099900014
760,STATION761,POINT (-96.78914101100024 32.75911496400002),32.75911496400002,-96.78914101100024
761,STATION762,POINT (-102.32704797299967 31.82740500199997),31.82740500199997,-102.32704797299967
762,STATION763,POINT (-99.0917333339997 28.931299551000112),28.931299551000112,-99.0917333339997
763,STATION764,POINT (-94.74763142100012 32.692654090000126),32.692654090000126,-94.74763142100012
764,STATION765,POINT (-97.5197214500002 26.001450787000074),26.001450787000074,-97.5197214500002
765,STATION766,POINT (-99.51233954999964 27.566953000000087),27.566953000000087,-99.51233954999964
766,STATION767,POINT (-93.77454678599975 30.050340521000106),30.050340521000106,-93.77454678599975
767,STATION768,POINT (-93.77289099999958 30.047486999999983),30.047486999999983,-93.77289099999958
768,STATION769,POINT (-95.76054653600002 29.07591286400005),29.07591286400005,-95.76054653600002
769,STATION770,POINT (-97.31748832700013 31.427940727000095),31.427940727000095,-97.31748832700013
770,STATION771,POINT (-95.22949521099994 29.732658329999992),29.732658329999992,-95.22949521099994
771,STATION772,POINT (-95.43469122000003 28.952163393000024),28.952163393000024,-95.43469122000003
772,STATION773,POINT (-96.14078377999985 32.24264328900013),32.24264328900013,-96.14078377999985
773,STATION774,POINT (-102.72787541899976 34.60751102000009),34.60751102000009,-102.72787541899976
774,STATION775,POINT (-102.29823801599981 34.77300611800006),34.77300611800006,-102.29823801599981
775,STATION776,POINT (-97.30453799999965 29.279190999999994),29.279190999999994,-97.30453799999965
776,STATION777,POINT (-101.43673908600026 32.270358909000024),32.270358909000024,-101.43673908600026
777,STATION778,POINT (-94.92787078100007 29.828039181000072),29.828039181000072,-94.92787078100007
778,STATION779,POINT (-97.0116668369996 32.86551495999998),32.86551495999998,-97.0116668369996
779,STATION780,POINT (-93.93260155299984 29.966214909000005),29.966214909000005,-93.93260155299984
780,STATION781,POINT (-95.70992857099994 31.655378031999984),31.655378031999984,-95.70992857099994
781,STATION782,POINT (-101.53938170499966 35.38210034899998),35.38210034899998,-101.53938170499966
782,STATION783,POINT (-93.74898533600008 30.110724065000117),30.110724065000117,-93.74898533600008
783,STATION784,POINT (-97.33238299399946 32.739385807000104),32.739385807000104,-97.33238299399946
784,STATION785,POINT (-102.73316599999957 34.212209000000016),34.212209000000016,-102.73316599999957
785,STATION786,POINT (-106.39508056099965 31.75953732199997),31.75953732199997,-106.39508056099965
786,STATION787,POINT (-97.33639622200037 32.7583761120001),32.7583761120001,-97.33639622200037
787,STATION788,POINT (-98.41845203999985 29.529273092999993),29.529273092999993,-98.41845203999985
788,STATION789,POINT (-94.0596020000002 29.98212600000012),29.98212600000012,-94.0596020000002
789,STATION790,POINT (-97.72540372299962 30.209618853999988),30.209618853999988,-97.72540372299962
790,STATION791,POINT (-101.46134924699973 31.094405023999958),31.094405023999958,-101.46134924699973
791,STATION792,POINT (-96.8241579550001 32.81002996400012),32.81002996400012,-96.8241579550001
792,STATION793,POINT (-97.95378184499995 33.09579284400005),33.09579284400005,-97.95378184499995
793,STATION794,POINT (-96.40255899999988 29.57632599999997),29.57632599999997,-96.40255899999988
794,STATION795,POINT (-99.28645644499969 34.15879487899996),34.15879487899996,-99.28645644499969
795,STATION796,POINT (-97.53277986299993 25.941074771000004),25.941074771000004,-97.53277986299993
796,STATION797,POINT (-97.70223872299987 30.521210853000103),30.521210853000103,-97.70223872299987
797,STATION798,POINT (-97.78295703100027 30.07385127399998),30.07385127399998,-97.78295703100027
798,STATION799,POINT (-94.906460288 29.759274891000103),29.759274891000103,-94.906460288
799,STATION800,POINT (-97.90686283900037 31.113284467000003),31.113284467000003,-97.90686283900037
800,STATION801,POINT (-97.37153892599967 31.86459797800013),31.86459797800013,-97.37153892599967
801,STATION802,POINT (-97.87122700000012 33.03357400000003),33.03357400000003,-97.87122700000012
802,STATION803,POINT (-96.08957821899989 30.368393256999994),30.368393256999994,-96.08957821899989
803,STATION804,POINT (-97.42338562999976 30.801007690000098),30.801007690000098,-97.42338562999976
804,STATION805,POINT (-100.82702870900039 31.940758152000086),31.940758152000086,-100.82702870900039
805,STATION806,POINT (-97.35496781800002 31.071204314000042),31.071204314000042,-97.35496781800002
806,STATION807,POINT (-94.89316287600008 29.836924950000014),29.836924950000014,-94.89316287600008
807,STATION808,POINT (-96.98659773100016 32.73153285500007),32.73153285500007,-96.98659773100016
808,STATION809,POINT (-100.96157660900036 32.748544162000044),32.748544162000044,-100.96157660900036
809,STATION810,POINT (-96.38397399999984 29.578605999999983),29.578605999999983,-96.38397399999984
810,STATION811,POINT (-97.06209624999991 33.00349383000003),33.00349383000003,-97.06209624999991
811,STATION812,POINT (-95.12519295800041 29.751809756999993),29.751809756999993,-95.12519295800041
812,STATION813,POINT (-94.8819864760001 33.09195536200012),33.09195536200012,-94.8819864760001
813,STATION814,POINT (-97.06971488999959 32.73935203000012),32.73935203000012,-97.06971488999959
814,STATION815,POINT (-97.61085121400026 27.84990361500013),27.84990361500013,-97.61085121400026
815,STATION816,POINT (-96.66687399700018 32.900590929000025),32.900590929000025,-96.66687399700018
816,STATION817,POINT (-94.84405250800035 33.058303219),33.058303219,-94.84405250800035
817,STATION818,POINT (-96.90755300000026 32.89305900000009),32.89305900000009,-96.90755300000026
818,STATION819,POINT (-100.36071799999976 32.48869100000013),32.48869100000013,-100.36071799999976
819,STATION820,POINT (-97.15479099999983 32.75748399999999),32.75748399999999,-97.15479099999983
820,STATION821,POINT (-95.01443180400003 29.601434680000136),29.601434680000136,-95.01443180400003
821,STATION822,POINT (-97.87049272500013 30.238288505000103),30.238288505000103,-97.87049272500013
822,STATION823,POINT (-95.0827171239995 29.72380396800003),29.72380396800003,-95.0827171239995
823,STATION824,POINT (-94.92822223999994 29.850455543000102),29.850455543000102,-94.92822223999994
824,STATION825,POINT (-96.0305251529999 32.47253974400007),32.47253974400007,-96.0305251529999
825,STATION826,POINT (-97.60764768600029 30.802325295999974),30.802325295999974,-97.60764768600029
826,STATION827,POINT (-94.79126440100018 31.191177031000013),31.191177031000013,-94.79126440100018
827,STATION828,POINT (-95.23324744599964 29.717345926000085),29.717345926000085,-95.23324744599964
828,STATION829,POINT (-94.94284909400004 29.8646879780001),29.8646879780001,-94.94284909400004
829,STATION830,POINT (-101.81228865500016 35.14883051200011),35.14883051200011,-101.81228865500016
830,STATION831,POINT (-96.33983500000004 33.441345000000105),33.441345000000105,-96.33983500000004
831,STATION832,POINT (-102.8762776780002 32.07687692500008),32.07687692500008,-102.8762776780002
832,STATION833,POINT (-94.7205930860001 32.97798836900011),32.97798836900011,-94.7205930860001
833,STATION834,POINT (-98.47682599999996 33.89744100000008),33.89744100000008,-98.47682599999996
834,STATION835,POINT (-99.50910438199958 27.57262025700002),27.57262025700002,-99.50910438199958
835,STATION836,POINT (-103.03321899999963 34.38738600000009),34.38738600000009,-103.03321899999963
836,STATION837,POINT (-101.96594200000028 33.52747699999996),33.52747699999996,-101.96594200000028
837,STATION838,POINT (-95.63325390999964 29.476326960000108),29.476326960000108,-95.63325390999964
838,STATION839,POINT (-96.87024549999998 32.84053272200001),32.84053272200001,-96.87024549999998
839,STATION840,POINT (-106.51773733299976 31.78600260200002),31.78600260200002,-106.51773733299976
840,STATION841,POINT (-97.01680145499981 32.79148058500003),32.79148058500003,-97.01680145499981
841,STATION842,POINT (-94.62123972600011 32.017771747000005),32.017771747000005,-94.62123972600011
842,STATION843,POINT (-96.84904890700011 32.975931959000036),32.975931959000036,-96.84904890700011
843,STATION844,POINT (-97.43134961400007 27.808125765999993),27.808125765999993,-97.43134961400007
844,STATION845,POINT (-97.54853782599996 30.14548013199997),30.14548013199997,-97.54853782599996
845,STATION846,POINT (-93.93577575399986 29.961622550000097),29.961622550000097,-93.93577575399986
846,STATION847,POINT (-103.09600863600039 31.85208194500009),31.85208194500009,-103.09600863600039
847,STATION848,POINT (-97.33644270499957 32.74212204700013),32.74212204700013,-97.33644270499957
848,STATION849,POINT (-95.23438527200024 29.71780445699998),29.71780445699998,-95.23438527200024
849,STATION850,POINT (-101.79655600000038 33.46182500000001),33.46182500000001,-101.79655600000038
850,STATION851,POINT (-95.25303874299983 29.700837638999968),29.700837638999968,-95.25303874299983
851,STATION852,POINT (-102.13249150299998 31.09535129300008),31.09535129300008,-102.13249150299998
852,STATION853,POINT (-95.02747686799961 33.14996260599997),33.14996260599997,-95.02747686799961
853,STATION854,POINT (-99.00203917399996 27.481492688000095),27.481492688000095,-99.00203917399996
854,STATION855,POINT (-95.48586704599963 29.968330492000124),29.968330492000124,-95.48586704599963
855,STATION856,POINT (-99.69978942499998 32.452794724999976),32.452794724999976,-99.69978942499998
856,STATION857,POINT (-95.48593939799966 29.968330492000124),29.968330492000124,-95.48593939799966
857,STATION858,POINT (-98.47947929200026 29.404785195999963),29.404785195999963,-98.47947929200026
858,STATION859,POINT (-96.76274869199966 32.92019075400003),32.92019075400003,-96.76274869199966
859,STATION860,POINT (-94.23417805500023 30.077167763000038),30.077167763000038,-94.23417805500023
860,STATION861,POINT (-93.7492189680003 30.058083531000076),30.058083531000076,-93.7492189680003
861,STATION862,POINT (-96.69113742999969 32.92362236200006),32.92362236200006,-96.69113742999969
862,STATION863,POINT (-95.0726763349999 29.70095104100002),29.70095104100002,-95.0726763349999
863,STATION864,POINT (-94.01094828299966 29.98567208999998),29.98567208999998,-94.01094828299966
864,STATION865,POINT (-101.83594299999972 34.123097999999985),34.123097999999985,-101.83594299999972
865,STATION866,POINT (-96.98023700000009 32.7367100000001),32.7367100000001,-96.98023700000009
866,STATION867,POINT (-98.5556737049998 33.99627836600012),33.99627836600012,-98.5556737049998
867,STATION868,POINT (-95.62409273799973 29.48071782000002),29.48071782000002,-95.62409273799973
868,STATION869,POINT (-98.83597118100016 27.439601316000118),27.439601316000118,-98.83597118100016
869,STATION870,POINT (-96.59525823699995 32.860476862000034),32.860476862000034,-96.59525823699995
870,STATION871,POINT (-95.34666589000012 30.187044280999974),30.187044280999974,-95.34666589000012
871,STATION872,POINT (-95.22033581099971 29.2530189010001),29.2530189010001,-95.22033581099971
872,STATION873,POINT (-98.14870203100041 29.620459982999982),29.620459982999982,-98.14870203100041
873,STATION874,POINT (-93.98427185199968 29.995090963999985),29.995090963999985,-93.98427185199968
874,STATION875,POINT (-97.31341187900018 32.801211509),32.801211509,-97.31341187900018
875,STATION876,POINT (-100.22745763900019 34.430544981000004),34.430544981000004,-100.22745763900019
876,STATION877,POINT (-102.50492527799985 36.079685879000124),36.079685879000124,-102.50492527799985
877,STATION878,POINT (-96.63170073400018 32.91642548900007),32.91642548900007,-96.63170073400018
878,STATION879,POINT (-101.01494699999984 32.728600000000014),32.728600000000014,-101.01494699999984
879,STATION880,POINT (-97.37487710900025 32.354099715000096),32.354099715000096,-97.37487710900025
880,STATION881,POINT (-97.3262639930002 32.74382562799997),32.74382562799997,-97.3262639930002
881,STATION882,POINT (-102.78539299999996 32.97190200000013),32.97190200000013,-102.78539299999996
882,STATION883,POINT (-96.70054890799993 32.72739687600002),32.72739687600002,-96.70054890799993
883,STATION884,POINT (-96.9791505809998 28.842922699999967),28.842922699999967,-96.9791505809998
884,STATION885,POINT (-94.65581039999955 31.34364349999998),31.34364349999998,-94.65581039999955
885,STATION886,POINT (-97.7278799999996 30.398601999999986),30.398601999999986,-97.7278799999996
886,STATION887,POINT (-96.48671740699977 31.28593226900009),31.28593226900009,-96.48671740699977
887,STATION888,POINT (-96.24828086000018 31.543774223000103),31.543774223000103,-96.24828086000018
888,STATION889,POINT (-93.77814427999964 30.046009682000026),30.046009682000026,-93.77814427999964
889,STATION890,POINT (-98.88210568500034 30.25230508600002),30.25230508600002,-98.88210568500034
890,STATION891,POINT (-98.47658599999988 33.905018),33.905018,-98.47658599999988
891,STATION892,POINT (-94.2250741100003 30.077560780000063),30.077560780000063,-94.2250741100003
892,STATION893,POINT (-97.59789669999985 32.870501999999966),32.870501999999966,-97.59789669999985
893,STATION894,POINT (-93.75082064200035 30.052082656000014),30.052082656000014,-93.75082064200035
894,STATION895,POINT (-101.39168486600015 36.496324525000006),36.496324525000006,-101.39168486600015
895,STATION896,POINT (-93.94539662800018 29.888905582000064),29.888905582000064,-93.94539662800018
896,STATION897,POINT (-96.85396947899963 32.44822947100001),32.44822947100001,-96.85396947899963
897,STATION898,POINT (-98.66500171100013 33.76844219299996),33.76844219299996,-98.66500171100013
898,STATION899,POINT (-101.27548683900037 32.08629167500003),32.08629167500003,-101.27548683900037
899,STATION900,POINT (-95.04191676000005 29.62316828100007),29.62316828100007,-95.04191676000005
900,STATION901,POINT (-97.73017646799975 30.391029995000075),30.391029995000075,-97.73017646799975
901,STATION902,POINT (-106.39794921900037 31.765258788999983),31.765258788999983,-106.39794921900037
902,STATION903,POINT (-95.1092499590004 29.81503511500008),29.81503511500008,-95.1092499590004
903,STATION904,POINT (-94.08479117199981 30.039017270999953),30.039017270999953,-94.08479117199981
904,STATION905,POINT (-97.1002237199996 31.750055040000085),31.750055040000085,-97.1002237199996
905,STATION906,POINT (-94.0691645200002 30.027159068000014),30.027159068000014,-94.0691645200002
906,STATION907,POINT (-96.10652352299974 29.321450016000014),29.321450016000014,-96.10652352299974
907,STATION908,POINT (-94.09797899999955 30.08768700000012),30.08768700000012,-94.09797899999955
908,STATION909,POINT (-102.34916564599973 33.509035075999996),33.509035075999996,-102.34916564599973
909,STATION910,POINT (-95.18585327999955 29.75212408300008),29.75212408300008,-95.18585327999955
910,STATION911,POINT (-101.89731980999956 35.946368000000106),35.946368000000106,-101.89731980999956
911,STATION912,POINT (-101.8925361609997 35.95301151000008),35.95301151000008,-101.8925361609997
912,STATION913,POINT (-95.36263512399977 28.9801157270001),28.9801157270001,-95.36263512399977
913,STATION914,POINT (-101.70562025999958 31.625624727000137),31.625624727000137,-101.70562025999958
914,STATION915,POINT (-96.7741691470003 32.72786120000008),32.72786120000008,-96.7741691470003
915,STATION916,POINT (-95.83720400000016 32.23018800000001),32.23018800000001,-95.83720400000016
916,STATION917,POINT (-98.56854220300039 29.52469265700009),29.52469265700009,-98.56854220300039
917,STATION918,POINT (-102.95505499699986 31.58752642500009),31.58752642500009,-102.95505499699986
918,STATION919,POINT (-97.45269769800014 32.772967076999976),32.772967076999976,-97.45269769800014
919,STATION920,POINT (-95.09789617199962 29.73337439800003),29.73337439800003,-95.09789617199962
920,STATION921,POINT (-95.18702248799964 29.233779160000026),29.233779160000026,-95.18702248799964
921,STATION922,POINT (-95.25391670699969 29.43383107600001),29.43383107600001,-95.25391670699969
922,STATION923,POINT (-100.24689932000032 32.21323300000011),32.21323300000011,-100.24689932000032
923,STATION924,POINT (-100.25646431800034 32.2120112910001),32.2120112910001,-100.25646431800034
924,STATION925,POINT (-95.52500812099962 29.93789658600006),29.93789658600006,-95.52500812099962
925,STATION926,POINT (-97.30406809200036 32.64544595800001),32.64544595800001,-97.30406809200036
926,STATION927,POINT (-94.16868064699968 30.095302767000135),30.095302767000135,-94.16868064699968
927,STATION928,POINT (-97.70360796499975 32.78073601199997),32.78073601199997,-97.70360796499975
928,STATION929,POINT (-96.76537099999997 32.90846599999998),32.90846599999998,-96.76537099999997
929,STATION930,POINT (-99.41939762599989 27.322333614000136),27.322333614000136,-99.41939762599989
930,STATION931,POINT (-94.19904279900032 31.768057687000134),31.768057687000134,-94.19904279900032
931,STATION932,POINT (-95.11714998700029 29.81359117300009),29.81359117300009,-95.11714998700029
932,STATION933,POINT (-96.09322608300023 30.65370660100013),30.65370660100013,-96.09322608300023
933,STATION934,POINT (-93.96984542999978 29.87089861999996),29.87089861999996,-93.96984542999978
934,STATION935,POINT (-101.8625906059999 33.72866548800002),33.72866548800002,-101.8625906059999
935,STATION936,POINT (-96.82893276999981 32.80567194700007),32.80567194700007,-96.82893276999981
936,STATION937,POINT (-96.62455220099999 32.913622076),32.913622076,-96.62455220099999
937,STATION938,POINT (-95.15733029299993 33.40563616399999),33.40563616399999,-95.15733029299993
938,STATION939,POINT (-95.59026984499987 33.63814550600006),33.63814550600006,-95.59026984499987
939,STATION940,POINT (-98.04830162800039 29.589021633000094),29.589021633000094,-98.04830162800039
940,STATION941,POINT (-93.79733441500005 30.111122611),30.111122611,-93.79733441500005
941,STATION942,POINT (-100.96312263600042 32.669864885999964),32.669864885999964,-100.96312263600042
942,STATION943,POINT (-94.68901200000026 32.94198200000002),32.94198200000002,-94.68901200000026
943,STATION944,POINT (-95.5813442860001 33.63899424900009),33.63899424900009,-95.5813442860001
944,STATION945,POINT (-96.7240882949997 32.77571242199998),32.77571242199998,-96.7240882949997
945,STATION946,POINT (-96.49502199999972 31.050730999999978),31.050730999999978,-96.49502199999972
946,STATION947,POINT (-100.49294362999959 31.39514389800006),31.39514389800006,-100.49294362999959
947,STATION948,POINT (-94.92452717000033 29.363626629000088),29.363626629000088,-94.92452717000033
948,STATION949,POINT (-102.78542192799966 32.980570379),32.980570379,-102.78542192799966
949,STATION950,POINT (-97.38943365900019 32.388677308000126),32.388677308000126,-97.38943365900019
950,STATION951,POINT (-94.89268691099949 29.38304771300013),29.38304771300013,-94.89268691099949
951,STATION952,POINT (-93.73866407200029 30.26666815900014),30.26666815900014,-93.73866407200029
952,STATION953,POINT (-100.27009923699954 34.432927481999975),34.432927481999975,-100.27009923699954
953,STATION954,POINT (-94.80886106800017 32.00653402600004),32.00653402600004,-94.80886106800017
954,STATION955,POINT (-94.92602467300013 29.853764398999967),29.853764398999967,-94.92602467300013
955,STATION956,POINT (-97.02874073399963 32.78775419699996),32.78775419699996,-97.02874073399963
956,STATION957,POINT (-97.02874224699973 32.78774553900011),32.78774553900011,-97.02874224699973
957,STATION958,POINT (-97.71557148200031 30.20688905800011),30.20688905800011,-97.71557148200031
958,STATION959,POINT (-103.02372715700008 31.575245063000068),31.575245063000068,-103.02372715700008
959,STATION960,POINT (-93.95045116400003 29.884827271000084),29.884827271000084,-93.95045116400003
960,STATION961,POINT (-94.92448040299968 29.845745615000077),29.845745615000077,-94.92448040299968
961,STATION962,POINT (-94.43359158100012 30.740755462999992),30.740755462999992,-94.43359158100012
962,STATION963,POINT (-96.55038825399961 28.69173908900013),28.69173908900013,-96.55038825399961
963,STATION964,POINT (-94.22525017200041 30.068435593000103),30.068435593000103,-94.22525017200041
964,STATION965,POINT (-94.90877351999976 29.372592080000032),29.372592080000032,-94.90877351999976
965,STATION966,POINT (-101.18752200000029 32.942468000000105),32.942468000000105,-101.18752200000029
966,STATION967,POINT (-97.2918782870001 32.283412564000095),32.283412564000095,-97.2918782870001
967,STATION968,POINT (-95.26545610399967 29.71511581000002),29.71511581000002,-95.26545610399967
968,STATION969,POINT (-94.64096703699974 31.569859048000122),31.569859048000122,-94.64096703699974
969,STATION970,POINT (-95.05541470999958 29.64765969100009),29.64765969100009,-95.05541470999958
970,STATION971,POINT (-96.81920534000005 32.803684052000094),32.803684052000094,-96.81920534000005
971,STATION972,POINT (-95.80048388400007 29.563365436000005),29.563365436000005,-95.80048388400007
972,STATION973,POINT (-96.99895459699998 32.8878365730001),32.8878365730001,-96.99895459699998
973,STATION974,POINT (-97.41654469900041 32.46035738100003),32.46035738100003,-97.41654469900041
974,STATION975,POINT (-96.9180847499997 32.77253389200008),32.77253389200008,-96.9180847499997
975,STATION976,POINT (-97.28708041899966 32.644786112000055),32.644786112000055,-97.28708041899966
976,STATION977,POINT (-93.75653157500021 30.05572909900011),30.05572909900011,-93.75653157500021
977,STATION978,POINT (-94.05066115200039 30.055999223000082),30.055999223000082,-94.05066115200039
978,STATION979,POINT (-102.80237599999957 32.993727),32.993727,-102.80237599999957
979,STATION980,POINT (-96.82598883000004 32.77763392299999),32.77763392299999,-96.82598883000004
980,STATION981,POINT (-97.30494689999978 32.65381243900003),32.65381243900003,-97.30494689999978
981,STATION982,POINT (-96.67694199999961 31.049176000000035),31.049176000000035,-96.67694199999961
982,STATION983,POINT (-97.67422219100017 30.005378343000096),30.005378343000096,-97.67422219100017
983,STATION984,POINT (-97.3254370919998 32.799002895000136),32.799002895000136,-97.3254370919998
984,STATION985,POINT (-102.72112051799958 35.295047588999985),35.295047588999985,-102.72112051799958
985,STATION986,POINT (-101.3774579109996 36.40329116100003),36.40329116100003,-101.3774579109996
986,STATION987,POINT (-104.00887150499982 30.316356514000127),30.316356514000127,-104.00887150499982
987,STATION988,POINT (-96.28416362999972 30.618095137000054),30.618095137000054,-96.28416362999972
988,STATION989,POINT (-95.07150170499963 29.72133482300009),29.72133482300009,-95.07150170499963
989,STATION990,POINT (-100.2903629259998 32.02341290499998),32.02341290499998,-100.2903629259998
990,STATION991,POINT (-96.39140499999995 29.577659999999955),29.577659999999955,-96.39140499999995
991,STATION992,POINT (-96.67762918800015 32.90094092499997),32.90094092499997,-96.67762918800015
992,STATION993,POINT (-99.69954891000023 29.22699147400001),29.22699147400001,-99.69954891000023
993,STATION994,POINT (-97.44656414500028 25.893749286000087),25.893749286000087,-97.44656414500028
994,STATION995,POINT (-94.92298199899952 29.380152677000105),29.380152677000105,-94.92298199899952
995,STATION996,POINT (-100.29926417399994 34.005212265000104),34.005212265000104,-100.29926417399994
996,STATION997,POINT (-101.97433299999987 33.53436200000001),33.53436200000001,-101.97433299999987
997,STATION998,POINT (-95.14138726700016 29.561807249000037),29.561807249000037,-95.14138726700016
998,STATION999,POINT (-97.42674004100039 30.791420926000058),30.791420926000058,-97.42674004100039
999,STATION1000,POINT (-97.61423201500034 30.209567498000105),30.209567498000105,-97.61423201500034
1000,STATION1001,POINT (-96.1408868570003 29.00109459700006),29.00109459700006,-96.1408868570003
1001,STATION1002,POINT (-94.00368658500017 31.351100711000107),31.351100711000107,-94.00368658500017
1002,STATION1003,POINT (-95.0823938490003 29.728637719000115),29.728637719000115,-95.0823938490003
1003,STATION1004,POINT (-95.361676193 29.752238008000024),29.752238008000024,-95.361676193
1004,STATION1005,POINT (-94.01000352299987 29.907374059000137),29.907374059000137,-94.01000352299987
1005,STATION1006,POINT (-103.17412214499991 31.75965836500007),31.75965836500007,-103.17412214499991
1006,STATION1007,POINT (-102.81852384399967 32.98780977500012),32.98780977500012,-102.81852384399967
1007,STATION1008,POINT (-102.23956188500016 31.93000453499999),31.93000453499999,-102.23956188500016
1008,STATION1009,POINT (-97.79533378399996 33.264825773999995),33.264825773999995,-97.79533378399996
1009,STATION1010,POINT (-95.32198452300031 29.677918434999995),29.677918434999995,-95.32198452300031
